
; <<>> DiG 9.8.4-rpz2+rl005.12-P1 <<>> +time=1 axfr bjut.edu.cn @dragon2.bjut.edu.cn.
;; global options: +cmd
wuliulab.bjut.edu.cn.	3600	IN	NS	linkproof.bjut.edu.cn.
www.bjut.edu.cn.	3600	IN	NS	linkproof.bjut.edu.cn.
www104.bjut.edu.cn.	3600	IN	NS	linkproof.bjut.edu.cn.
www2nd.bjut.edu.cn.	3600	IN	NS	linkproof.bjut.edu.cn.
www3rd.bjut.edu.cn.	3600	IN	NS	linkproof.bjut.edu.cn.
wy.bjut.edu.cn.		3600	IN	NS	linkproof.bjut.edu.cn.
wydigiclass.bjut.edu.cn. 3600	IN	NS	linkproof.bjut.edu.cn.
wypt.bjut.edu.cn.	3600	IN	NS	linkproof.bjut.edu.cn.
xgxt.bjut.edu.cn.	3600	IN	NS	linkproof.bjut.edu.cn.
xingkong.bjut.edu.cn.	3600	IN	NS	linkproof.bjut.edu.cn.
xsc.bjut.edu.cn.	3600	IN	CNAME	sis.bjut.edu.cn.
xtcx.bjut.edu.cn.	3600	IN	NS	linkproof.bjut.edu.cn.
xtjg.bjut.edu.cn.	3600	IN	NS	linkproof.bjut.edu.cn.
xwb.bjut.edu.cn.	3600	IN	NS	linkproof.bjut.edu.cn.
xydl.bjut.edu.cn.	3600	IN	NS	linkproof.bjut.edu.cn.
xyy.bjut.edu.cn.	3600	IN	NS	linkproof.bjut.edu.cn.
yanzhao.bjut.edu.cn.	3600	IN	CNAME	dept.bjut.edu.cn.
ycjc.bjut.edu.cn.	3600	IN	NS	linkproof.bjut.edu.cn.
ycjkpc.bjut.edu.cn.	3600	IN	NS	linkproof.bjut.edu.cn.
ycjkwfq.bjut.edu.cn.	3600	IN	NS	linkproof.bjut.edu.cn.
yingxin.bjut.edu.cn.	3600	IN	NS	linkproof.bjut.edu.cn.
yjsb.bjut.edu.cn.	3600	IN	NS	linkproof.bjut.edu.cn.
yjsgl.bjut.edu.cn.	3600	IN	NS	linkproof.bjut.edu.cn.
ysbm.bjut.edu.cn.	3600	IN	NS	linkproof.bjut.edu.cn.
ysjwgl.bjut.edu.cn.	3600	IN	NS	linkproof.bjut.edu.cn.
yslbm.bjut.edu.cn.	3600	IN	NS	linkproof.bjut.edu.cn.
ystc.bjut.edu.cn.	3600	IN	CNAME	ysbm.bjut.edu.cn.
zhaopin.bjut.edu.cn.	3600	IN	NS	linkproof.bjut.edu.cn.
zjc.bjut.edu.cn.	3600	IN	CNAME	www104.bjut.edu.cn.
zyrz.bjut.edu.cn.	3600	IN	NS	linkproof.bjut.edu.cn.
zzzs.bjut.edu.cn.	3600	IN	NS	linkproof.bjut.edu.cn.
bjut.edu.cn.		3600	IN	SOA	dragon.bjut.edu.cn. root.bjut.edu.cn. 2013111156 60 3600 604800 3600
;; Query time: 77 msec
;; SERVER: 114.251.253.216#53(114.251.253.216)
;; WHEN: Mon Feb 16 23:21:47 2015
;; XFR size: 363 records (messages 1, bytes 7551)

